,path,mood_label,mfcc
450,drive/MyDrive/genres_original/country/country.00040.wav,country,"[[-226.35175    -229.09521    -270.05096    ...  -27.425974
   -47.453686    -68.26877   ]
 [  63.866497     51.567406     49.419132   ...   74.336136
    89.32214      97.288284  ]
 [   3.9660954    -8.441635    -18.006506   ...   12.2938
     8.544926      2.4138105 ]
 ...
 [  -8.160025    -12.534823    -18.92772    ...   -1.4070549
    -4.0226703    -0.98065746]
 [  -2.4096334    -8.444718    -19.063543   ...   -2.8603866
    -1.5005982     0.28168878]
 [   3.5809321    -3.3088555   -10.496387   ...   -1.0871891
    -2.5067768    -0.35716176]]"
451,drive/MyDrive/genres_original/country/country.00047.wav,country,"[[-243.41818    -223.42104    -232.16339    ... -211.83838
  -213.02231    -196.56169   ]
 [ 158.27887     151.9638      142.05832    ...  157.85239
   161.1675      153.12344   ]
 [ -27.159348    -20.65106     -21.434608   ...  -38.24961
   -35.075916    -29.570887  ]
 ...
 [   0.33774194    2.953046      1.9776963  ...  -13.416645
   -13.959469     -7.218215  ]
 [  11.040699     12.822834     14.497287   ...  -11.319593
   -10.390755     -6.2707663 ]
 [ -12.519185    -17.946545    -25.100351   ...   -5.6675444
    -3.7982883    -2.4202085 ]]"
452,drive/MyDrive/genres_original/country/country.00046.wav,country,"[[-201.79338    -181.70737    -191.6429     ... -120.36766
  -133.85695    -145.88542   ]
 [ 111.9606      120.29522     135.15361    ...   97.55014
   104.40401     107.74771   ]
 [ -18.518894    -34.774864    -42.807777   ...  -42.71459
   -40.22496     -37.2334    ]
 ...
 [  20.84159      21.157595     17.392801   ...    6.1943684
     5.5134478     8.823438  ]
 [ -25.015205    -23.743855    -22.382366   ...   -2.6322281
    -3.9784176    -2.8591886 ]
 [  -6.0197086    -4.639617     -5.829899   ...   -4.985765
    -0.96529436   -3.0244112 ]]"
453,drive/MyDrive/genres_original/country/country.00055.wav,country,"[[-125.35873   -115.97511   -121.359985  ...  -53.948055   -56.46207
   -53.184364 ]
 [ 129.25098    129.71248    132.34491   ...  115.42659    115.151566
   113.50415  ]
 [ -22.14339    -23.967747   -20.786743  ...  -32.408417   -36.374626
   -25.971653 ]
 ...
 [  -7.3459253  -10.05003    -15.911794  ...  -21.938538   -15.977262
   -12.510521 ]
 [  14.6849785   19.61517     21.153637  ...    7.102189     7.703974
     3.419907 ]
 [  -4.038989    -4.1819243   -5.6913314 ...   -6.730666   -11.971109
    -5.9704924]]"
454,drive/MyDrive/genres_original/country/country.00062.wav,country,"[[-236.34804   -192.61107    -95.13454   ... -164.52176   -172.00128
  -166.90384  ]
 [ 139.24625    124.423676   105.33688   ...  132.98953    128.6719
   133.73181  ]
 [   5.714855     4.3813286    2.650745  ...   -4.419555    -6.9806795
   -13.490183 ]
 ...
 [ -10.765249   -20.513817    -8.396734  ...  -12.804707   -16.512148
   -10.875381 ]
 [   5.0241013    8.525142    15.919453  ...    2.8873236    4.0590863
     2.6445732]
 [  16.078497     4.899702    -8.770533  ...   -4.689657    -1.4407198
    -6.733818 ]]"
455,drive/MyDrive/genres_original/country/country.00061.wav,country,"[[-318.52536    -325.04248    -342.09808    ... -119.4742
  -118.857216   -107.319305  ]
 [ 182.19385     185.963       180.06194    ...  153.4276
   155.0025      147.60121   ]
 [  15.857468      8.1183195     9.383055   ...   20.697407
    23.96371      34.932007  ]
 ...
 [   5.076829      6.6702456     3.3237224  ...  -11.220165
   -11.614736     -3.6774466 ]
 [  -0.34708664   -6.770832     -8.119295   ...    6.9532156
     3.51107       0.41493046]
 [ -13.932424     -6.6019197    -3.511447   ...    0.78390515
    -3.2153215     0.7399179 ]]"
456,drive/MyDrive/genres_original/country/country.00060.wav,country,"[[-200.10956   -192.48988   -203.1992    ...  -91.53527   -114.043655
  -126.236084 ]
 [ 167.42917    167.24693    167.40088   ...   86.03194     90.51431
    98.899536 ]
 [   3.0810568   -5.236124   -11.355346  ...  -12.590252    -2.6580286
    -3.0829859]
 ...
 [ -13.479887    -6.9932566   -5.208603  ...  -10.574224    -6.9754167
    -1.9295805]
 [  -8.342318    -5.6868963   -7.5543566 ...   25.567184    27.695288
    26.446102 ]
 [ -14.267383   -15.408075   -17.747501  ...   -6.1844444   -9.412798
   -11.724514 ]]"
457,drive/MyDrive/genres_original/country/country.00063.wav,country,"[[-103.93093   -128.4313    -164.43103   ... -119.84707   -163.53244
  -171.31313  ]
 [ 114.73533    113.6544      95.243515  ...  114.767494   147.70805
   155.25534  ]
 [   7.4924226   15.249314    15.538557  ...   -3.5270686   13.124994
    14.055054 ]
 ...
 [   5.944886     8.72402      9.511045  ...    4.9363346    1.0468457
    -0.5454058]
 [  -5.763299    -0.9539633    7.54722   ...   14.738982    16.57067
    11.578409 ]
 [  -6.362125    -5.5781703   -2.2254276 ...    5.1614313   -8.013903
   -15.396843 ]]"
458,drive/MyDrive/genres_original/country/country.00058.wav,country,"[[-105.99975    -115.93521    -134.44632    ...  -43.4276
    -2.6164312    15.511396  ]
 [ 135.36346     130.9         119.6476     ...  101.0598
    98.64003      96.10532   ]
 [   8.658997     20.170208     22.426495   ...    3.182747
    -2.536621     -5.865574  ]
 ...
 [  -5.0752697    -7.2739835    -4.124929   ...   -9.788156
   -17.950294    -17.328503  ]
 [   1.2658118     1.3618028    -0.81117356 ...   19.816704
    17.355667     14.738741  ]
 [   4.689209      3.6542034    -0.17294359 ...  -23.52815
   -21.372898    -14.127451  ]]"
459,drive/MyDrive/genres_original/country/country.00059.wav,country,"[[-247.69148   -211.77478   -186.55202   ... -139.79025   -138.566
  -119.95858  ]
 [ 166.35599    173.53043    168.44693   ...  123.7327     127.04433
   125.55291  ]
 [  44.09547     38.014122    16.26585   ...   23.59099     30.464344
    33.398026 ]
 ...
 [  -2.228791     6.0972114   12.803642  ...  -19.93568    -17.47145
    -9.166055 ]
 [   4.33002      2.233658    -2.68854   ...   10.329406    13.06036
     6.504431 ]
 [  -3.8752115   -7.000636   -13.609877  ...   -7.0365667   -7.325925
    -3.5620322]]"
460,drive/MyDrive/genres_original/country/country.00064.wav,country,"[[-312.2121    -338.73508   -376.75403   ... -302.60553   -309.39554
  -307.68417  ]
 [ 133.88896    149.14058    166.59033   ...  155.89612    155.00058
   159.58865  ]
 [   6.6377716    4.7923145    2.4421053 ...   -3.4311602   -4.258897
     0.6081031]
 ...
 [ -12.439862    -9.439286    -3.5959275 ...   11.081945     9.01653
     7.603101 ]
 [  -5.971615    -5.0348635   -7.6489687 ...    8.3719425   11.8447275
     8.745937 ]
 [ -12.673203   -12.954252   -13.640988  ...    5.38311     10.409128
     6.242379 ]]"
461,drive/MyDrive/genres_original/country/country.00054.wav,country,"[[-2.00871674e+02 -1.80654816e+02 -1.93237579e+02 ... -1.51471649e+02
  -1.56856689e+02 -1.54719986e+02]
 [ 8.41710663e+01  8.22053223e+01  8.81032944e+01 ...  1.20639366e+02
   1.20908684e+02  1.17734947e+02]
 [ 1.89058456e+01  1.30169239e+01  4.13779259e+00 ...  6.69556975e-01
   1.97461814e-01  8.12654305e+00]
 ...
 [-5.63192081e+00 -1.12876492e+01 -1.77524872e+01 ... -2.33951416e+01
  -2.35808754e+01 -2.04604492e+01]
 [ 1.47120647e+01  1.17164021e+01  8.55594730e+00 ...  8.55954361e+00
   5.12826920e+00 -2.08996415e-01]
 [-1.17313766e+01 -1.45222530e+01 -1.21664906e+01 ...  7.55515337e-01
   2.79414368e+00  9.06529713e+00]]"
462,drive/MyDrive/genres_original/country/country.00056.wav,country,"[[-216.91046   -202.3556    -207.69295   ... -113.7082    -137.97711
  -143.48938  ]
 [ 134.42236    130.67415    128.87143   ...  133.56125    135.13939
   146.04102  ]
 [  20.386084    17.718018    19.163057  ...   -3.2584734   -6.441817
    -1.047603 ]
 ...
 [  -7.083843   -13.287757   -12.17407   ...  -11.225815    -8.55856
    -4.167438 ]
 [   8.275806     9.711653    11.793194  ...   18.131666    17.649483
    11.704719 ]
 [  -7.1692305   -8.952412   -10.590275  ...   -1.4632611   -4.161909
    -3.5629344]]"
463,drive/MyDrive/genres_original/country/country.00065.wav,country,"[[-2.9297372e+02 -2.9201843e+02 -3.0842514e+02 ... -2.6215698e+02
  -2.6609561e+02 -2.1505264e+02]
 [ 1.8038745e+02  1.8858708e+02  1.8225941e+02 ...  1.6253027e+02
   1.6635062e+02  1.3717258e+02]
 [ 2.8806042e+01  2.5029018e+01  2.4833466e+01 ... -1.7594715e+01
  -1.4597013e+01  3.6120510e+00]
 ...
 [-2.0991573e+01 -2.4224438e+01 -2.5506134e+01 ... -1.2191622e+01
  -1.3823811e+01 -9.3306160e+00]
 [-3.1480064e+00  3.0110973e-01  9.0911627e-01 ...  9.2820854e+00
   7.9287148e+00  3.3162861e+00]
 [-1.1132491e+01 -1.1487116e+01 -1.3877520e+01 ... -2.0749712e+00
  -7.4059808e-01  3.2998085e-01]]"
464,drive/MyDrive/genres_original/country/country.00057.wav,country,"[[-156.7235    -158.50365   -182.35115   ...  -69.92532    -85.51067
   -98.895454 ]
 [ 136.89793    134.69167    121.87573   ...  106.06051    110.73213
   112.02957  ]
 [ -32.165226   -34.575317   -35.360977  ...  -27.216465   -24.446999
   -19.303993 ]
 ...
 [ -16.509394   -19.84036    -24.829983  ...  -24.26672    -24.151068
   -19.411203 ]
 [  12.442736    12.168358     8.015359  ...    4.252466     5.725959
     2.1153388]
 [  -3.9441338  -12.096248   -20.077518  ...  -29.772602   -24.622221
   -11.301374 ]]"
465,drive/MyDrive/genres_original/country/country.00053.wav,country,"[[-2.04118378e+02 -1.86722198e+02 -2.17264618e+02 ... -4.76567001e+01
  -1.56405983e+01 -1.39980402e+01]
 [ 1.25579254e+02  1.26268219e+02  1.32389313e+02 ...  4.68325729e+01
   6.85984802e+01  7.68450012e+01]
 [-3.12084961e+00 -5.20388889e+00  3.87395716e+00 ...  1.52141457e+01
  -6.30993247e-02 -9.25364399e+00]
 ...
 [-1.00024395e+01 -8.42099667e+00 -7.18833733e+00 ... -2.10611458e+01
  -2.07205276e+01 -1.31560745e+01]
 [ 4.40924644e+00  9.28371525e+00  6.83272076e+00 ...  1.61699448e+01
   1.75514984e+01  8.00733376e+00]
 [-1.63117523e+01 -1.09530945e+01 -1.13995993e+00 ... -1.79234333e+01
  -2.09593639e+01 -1.51079998e+01]]"
466,drive/MyDrive/genres_original/country/country.00075.wav,country,"[[-122.316376   -102.82547    -127.35576    ...  -76.253716
   -93.49437    -149.45114   ]
 [ 111.31349     115.71576     124.709      ...   88.328865
   100.68493     117.515564  ]
 [ -20.375462    -12.54535      -4.678829   ...  -17.897888
   -18.43394      -8.231249  ]
 ...
 [ -12.136652     -9.738117     -0.72391444 ...  -29.629541
   -31.235374    -18.383406  ]
 [   6.862997      7.444389      9.379942   ...   13.419115
    14.924737     16.516361  ]
 [  -0.47693145    0.26199234    0.76112556 ...  -14.934815
   -17.89279     -12.322943  ]]"
467,drive/MyDrive/genres_original/country/country.00076.wav,country,"[[-133.33038     -94.00917     -93.69965    ... -297.80307
  -289.88785    -202.47629   ]
 [ 130.13126     131.28043     121.76254    ...  217.73306
   206.17117     146.0119    ]
 [ -29.432936    -62.506752    -70.316574   ...   10.427445
    11.771284     19.79186   ]
 ...
 [  -0.5829224    -4.292732     -6.546817   ...  -15.571695
   -14.54805      -3.0423484 ]
 [  14.720448     12.670755      7.2757735  ...    8.162615
    10.054434      8.714525  ]
 [  -0.38292518    0.41974086    0.84677136 ...    5.066679
     8.625288      5.780261  ]]"
468,drive/MyDrive/genres_original/country/country.00073.wav,country,"[[-184.84111   -180.19627   -199.99887   ... -146.01492   -154.5751
  -149.67624  ]
 [ 109.32363    107.5491     106.690765  ...  153.849      161.6973
   163.35533  ]
 [ -10.057444    -7.4334583   -6.665511  ...  -41.371834   -41.72752
   -26.620148 ]
 ...
 [ -10.320455   -13.354443   -17.222683  ...  -20.389072   -18.612606
    -9.2543   ]
 [  19.945204    21.352036    16.83291   ...   27.525948    27.410757
    21.635283 ]
 [  -5.5237083  -10.773851   -16.669926  ...  -16.712616   -20.939692
   -17.49891  ]]"
469,drive/MyDrive/genres_original/country/country.00074.wav,country,"[[-2.27839569e+02 -2.23989670e+02 -2.34966476e+02 ... -1.69623672e+02
  -1.67981918e+02 -1.62103088e+02]
 [ 1.40618393e+02  1.29474106e+02  1.26943497e+02 ...  1.20281662e+02
   1.21630020e+02  1.23222595e+02]
 [ 2.17440662e+01  1.77631264e+01  1.37901840e+01 ... -3.95381241e+01
  -3.53681641e+01 -2.98134842e+01]
 ...
 [-1.51792412e+01 -1.69564972e+01 -2.12851429e+01 ... -1.45686970e+01
  -1.23037567e+01 -1.09821215e+01]
 [ 1.03076134e+01  9.91248512e+00  2.98876381e+00 ... -3.87761414e-01
   3.24934101e+00  9.26733589e+00]
 [ 4.15206194e+00  7.20470190e-01 -4.76364791e-03 ... -1.15509109e+01
  -9.52250004e+00 -7.47408104e+00]]"
470,drive/MyDrive/genres_original/country/country.00071.wav,country,"[[-2.40816299e+02 -2.26929443e+02 -2.37169922e+02 ... -2.12568787e+02
  -1.67493881e+02 -1.81490067e+02]
 [ 1.80732849e+02  1.80472900e+02  1.66916122e+02 ...  1.15269745e+02
   1.17319626e+02  1.21070351e+02]
 [ 6.56116152e+00 -3.57021761e+00 -6.62469673e+00 ... -6.59828711e+00
  -7.06007528e+00  2.36665249e+00]
 ...
 [ 5.86298323e+00 -2.80555439e+00 -1.19197798e+01 ... -7.25159025e+00
  -1.14456244e+01 -9.94872856e+00]
 [ 7.74612576e-02  1.90387666e+00  2.60892606e+00 ... -4.11832476e+00
  -4.05473328e+00  4.17244941e-01]
 [-1.30880909e+01 -1.74295807e+01 -2.03444729e+01 ... -8.62057495e+00
  -5.09917641e+00  3.08657587e-01]]"
471,drive/MyDrive/genres_original/country/country.00072.wav,country,"[[-274.90454    -169.05264    -144.98805    ...  -41.24296
   -42.642765    -38.27936   ]
 [ 134.42725     134.72285     132.7781     ...  119.60861
   120.87656     126.010895  ]
 [  -7.264449      2.0104842     5.9330215  ...  -38.81997
   -39.51259     -40.637283  ]
 ...
 [ -10.360804     -3.2929807    -2.2276983  ...  -17.798859
   -16.527115    -13.768026  ]
 [  -6.093831     10.000631     11.880699   ...    8.778977
    12.721331     13.130542  ]
 [   6.6569853     3.5808249     0.46754825 ...  -27.956608
   -21.794151    -11.708114  ]]"
472,drive/MyDrive/genres_original/country/country.00077.wav,country,"[[-132.17622   -127.30766   -133.83885   ...  -81.26044    -70.07683
   -87.79807  ]
 [ 158.97516    175.59612    194.48369   ...  155.47531    147.53784
   160.0554   ]
 [ -56.970123   -63.521988   -48.689064  ...  -50.372643   -40.461586
   -35.92914  ]
 ...
 [ -10.005701   -10.576211   -14.81712   ...  -10.740227   -22.393274
   -21.070114 ]
 [  -7.803742    -9.533384   -13.703764  ...   19.248528    12.176607
     8.559887 ]
 [  -1.8980186   -4.574971    -4.163929  ...   -3.9106612   -6.4489975
    -5.988642 ]]"
473,drive/MyDrive/genres_original/country/country.00078.wav,country,"[[-268.5826    -263.27203   -276.5358    ...  -87.39434    -88.10042
   -79.837105 ]
 [ 149.9653     150.55707    144.9834    ...  108.08157    104.007706
    92.93706  ]
 [  10.76682     10.951087    10.484156  ...  -31.354355   -30.042542
   -13.449457 ]
 ...
 [  -3.0733042    1.4346534    5.4029293 ...  -29.989922   -27.07898
   -13.356529 ]
 [   5.4483843    3.398344     1.5930068 ...   19.61458     20.994926
    17.841385 ]
 [  -5.5459156   -4.143153     0.4985881 ...   -8.851301   -11.1460705
    -3.0581279]]"
474,drive/MyDrive/genres_original/country/country.00070.wav,country,"[[-138.94261   -121.741104  -142.66132   ...  -67.51319    -62.7374
  -107.20551  ]
 [  95.93097     85.309235    84.451256  ...   85.237724    98.71634
   120.819244 ]
 [  -3.842852     2.879643     8.419394  ...  -15.807011   -11.181894
    -7.966736 ]
 ...
 [ -25.330837   -20.729113   -18.334589  ...  -18.998226   -13.090445
    -2.3250358]
 [   1.6429515    7.9790497   12.975724  ...   10.956165    13.613543
    16.129433 ]
 [ -15.438772   -17.823402   -12.727141  ...    1.610595     4.3805494
     7.4182386]]"
475,drive/MyDrive/genres_original/country/country.00066.wav,country,"[[-139.59123     -54.85497     -37.608585   ...  -56.639473
   -58.192677    -56.20246   ]
 [ 132.55478     126.543686    113.79136    ...  102.63608
    98.00371      87.543076  ]
 [ -24.085356    -35.040726    -45.488575   ...  -50.410755
   -49.60357     -30.83194   ]
 ...
 [ -10.85177     -21.110405    -27.463696   ...  -17.54711
   -17.458189     -5.8921556 ]
 [  -1.6693262    -0.5119535    -2.1023374  ...   18.896618
    23.9697       17.102077  ]
 [  -4.7416353    -6.900796     -9.899725   ...   -6.3045444
    -0.93753767    5.1599746 ]]"
476,drive/MyDrive/genres_original/country/country.00069.wav,country,"[[-2.1151740e+02 -1.9982454e+02 -2.1001537e+02 ... -1.4186995e+02
  -1.5100378e+02 -1.5638802e+02]
 [ 1.5199524e+02  1.4639368e+02  1.3986237e+02 ...  1.6818382e+02
   1.6807387e+02  1.6243814e+02]
 [-1.1899174e+01 -8.6583605e+00 -3.6545126e+00 ... -3.0635197e+01
  -2.4413273e+01 -1.1207317e+01]
 ...
 [-1.9300644e+01 -1.8893679e+01 -2.3446486e+01 ... -1.2279885e+01
  -1.2901865e+01 -1.1652966e+01]
 [-1.1673183e+00  1.2458266e+00  2.9019117e-03 ... -4.4526753e+00
  -6.4310637e+00 -1.3503125e+01]
 [ 1.6968922e+01  1.2149127e+01  1.2620866e+01 ...  1.1189084e+01
   7.5919094e+00  7.3294816e+00]]"
477,drive/MyDrive/genres_original/country/country.00068.wav,country,"[[-222.72823   -220.9364    -267.12976   ... -265.01352   -262.32047
  -260.6578   ]
 [  90.05193     98.180695   125.14513   ...  143.11195    145.0343
   141.49771  ]
 [  -2.2834885   -6.8121195  -10.09658   ...  -11.926581   -12.707849
    -0.66047  ]
 ...
 [ -18.942177   -16.663092    -7.875733  ...  -14.572638    -8.231865
   -10.116868 ]
 [   6.0784626    5.7075014    9.074339  ...   -3.8249226    1.8821292
    -3.6445901]
 [   0.8431481    0.8514001    1.9751322 ...  -18.624916   -16.758057
   -14.042595 ]]"
478,drive/MyDrive/genres_original/country/country.00067.wav,country,"[[-3.5220325e+02 -3.7342413e+02 -4.1135721e+02 ... -4.0059155e+02
  -3.9060205e+02 -3.0717398e+02]
 [ 1.3956537e+02  1.4506760e+02  1.4929913e+02 ...  1.7200145e+02
   1.6606017e+02  1.3719424e+02]
 [ 2.5076305e+01  3.7854332e+01  4.9270363e+01 ...  7.6214905e+01
   6.4603729e+01  4.3015793e+01]
 ...
 [-9.4535217e+00 -1.1068670e+01 -1.0795185e+01 ... -1.1251047e+01
  -1.3996592e+01 -7.0192313e+00]
 [-3.2011435e+00 -3.6938112e+00 -3.6534343e+00 ... -5.4441071e+00
   8.0041766e-02 -1.9467205e-01]
 [-7.2971239e+00 -1.5474952e+00  2.3417315e+00 ...  1.0162672e+01
   5.8590193e+00 -1.9902066e+00]]"
479,drive/MyDrive/genres_original/country/country.00087.wav,country,"[[-165.79605   -148.29219   -147.1726    ... -119.00977    -92.290665
   -95.11281  ]
 [ 154.40207    160.92087    160.3073    ...   92.1495      55.52563
    51.77187  ]
 [ -26.724998   -36.647675   -45.356133  ...  -11.678123     2.6903138
    16.399193 ]
 ...
 [   5.32001     -3.4059095  -10.083822  ...  -15.877725   -18.783367
   -16.038933 ]
 [  -1.7829592   -6.019352    -5.3590593 ...   10.693144    16.228773
    17.269089 ]
 [  -6.492949    -7.7418985  -11.09148   ...  -10.9697695  -16.345345
   -13.303297 ]]"
480,drive/MyDrive/genres_original/country/country.00084.wav,country,"[[-153.28731   -145.16595   -162.90042   ...  -49.37388    -63.469986
   -64.64984  ]
 [ 134.86275    117.58247    104.49626   ...  118.88664    122.09558
   125.78979  ]
 [ -49.905487   -49.771084   -52.416294  ...  -24.33685    -25.3596
   -21.407253 ]
 ...
 [ -10.918198   -12.103463   -18.343912  ...   -7.6657085   -6.0857596
    -8.019022 ]
 [   1.3476762    1.7982774   -4.984326  ...    8.330788     5.2133656
     2.42782  ]
 [  10.725496     9.877707    14.355951  ...  -15.183446   -18.719553
   -10.566749 ]]"
481,drive/MyDrive/genres_original/country/country.00085.wav,country,"[[-111.217445   -88.450096   -80.88932   ... -113.88538   -120.825195
  -112.7261   ]
 [ 143.488      135.44403    115.50844   ...  111.609665   106.31185
   110.1997   ]
 [ -60.592632   -66.63211    -60.65953   ...  -19.17361    -18.47467
   -13.8019705]
 ...
 [ -11.989483   -13.796285   -13.917652  ...  -27.416794   -27.008049
   -15.091277 ]
 [  10.386208    11.908068    15.257936  ...   19.824436    19.462788
    15.377916 ]
 [  12.255026     5.050498     3.1904352 ...   -8.014376    -9.782806
    -4.6267757]]"
482,drive/MyDrive/genres_original/country/country.00079.wav,country,"[[-135.48042   -144.37325   -161.81963   ... -185.31989   -130.091
  -111.1067   ]
 [ 158.09555    171.48322    178.44632   ...  206.08742    162.4784
   144.6546   ]
 [ -25.640694   -32.84684    -42.858154  ...    6.515943    19.268532
    27.07867  ]
 ...
 [  -6.472442    -9.520604   -19.798798  ...   -9.011027   -15.467821
   -13.079112 ]
 [  -4.629887    -4.2189164   -4.124589  ...    4.815701    12.326557
     9.546135 ]
 [ -11.830441    -6.658043    -5.35668   ...   -6.759796     2.433377
     5.424726 ]]"
483,drive/MyDrive/genres_original/country/country.00081.wav,country,"[[-99.69021   -80.92213   -90.93147   ... -71.1536    -78.64785
  -85.71202  ]
 [116.22534   114.65483   112.38197   ...  73.738205   70.154366
   71.50265  ]
 [-26.427284  -30.901455  -29.958897  ...  -5.9965878  -7.072113
   -6.6493006]
 ...
 [-14.494735  -17.831875  -18.55145   ... -12.076296  -16.431986
  -13.862091 ]
 [ -5.7618504  -6.3088646  -8.702757  ...  15.75222    11.355484
    7.2577825]
 [ -9.671577  -14.5773115 -16.488934  ... -21.502144  -17.71718
  -11.917698 ]]"
484,drive/MyDrive/genres_original/country/country.00089.wav,country,"[[-199.99115   -144.62538   -134.82732   ... -102.27973   -116.61999
   -98.58995  ]
 [ 114.56368    141.65106    157.16656   ...  132.04755    141.99156
   142.82794  ]
 [  -8.276815    -4.4477806   -7.698765  ...  -20.815502   -18.314178
   -12.214954 ]
 ...
 [ -25.867847   -21.547626   -13.903066  ...   -4.0484533    1.2306066
    13.483812 ]
 [  14.589342     5.8609376    2.904223  ...   20.106401    16.235966
     7.4508543]
 [ -14.7346325  -21.568123   -21.676435  ...   -1.9371603   -4.27504
     1.5734675]]"
485,drive/MyDrive/genres_original/country/country.00086.wav,country,"[[-218.61252    -178.88388    -119.27306    ... -169.76727
  -132.08308     -99.48685   ]
 [ 112.14763     108.51747     104.91104    ...  113.22991
   110.148865    109.0366    ]
 [  10.68487       4.032544     -6.1567764  ...   -0.90326333
    -6.977627     -2.723799  ]
 ...
 [  -2.5672102    -0.5029126   -13.124722   ...  -21.22778
   -14.819689     -3.062787  ]
 [  16.69796      16.981468      9.259315   ...   -1.4667964
    13.810183     12.483973  ]
 [ -12.58063      -6.8676777    -3.8270082  ...   -1.8687323
    -1.8712571     2.3011112 ]]"
486,drive/MyDrive/genres_original/country/country.00080.wav,country,"[[-174.76755   -155.58653   -123.3857    ... -169.43063   -183.22981
  -175.62321  ]
 [ 144.36171    148.96365    116.950424  ...  127.60233    131.1896
   126.3298   ]
 [   8.97072     -3.1861627    7.2296953 ...   -3.5964746   -9.723064
    -5.3917947]
 ...
 [ -16.767088   -21.662388   -23.506304  ...   -8.05555     -1.4287007
     4.312684 ]
 [  11.785388     8.67432     11.499884  ...   10.507818     9.326381
     4.5018926]
 [ -14.230232   -16.532768   -19.397305  ...  -16.447212   -17.308899
   -15.092371 ]]"
487,drive/MyDrive/genres_original/country/country.00091.wav,country,"[[-1.5216484e+02 -1.3986082e+02 -1.6346783e+02 ... -9.2059677e+01
  -9.8336815e+01 -1.1687769e+02]
 [ 1.3461916e+02  1.2351881e+02  1.0624341e+02 ...  1.5245209e+02
   1.4499124e+02  1.4447214e+02]
 [-4.4076942e+01 -5.6839081e+01 -6.5796516e+01 ... -6.3074715e+01
  -5.2671600e+01 -4.0895554e+01]
 ...
 [-1.0402760e+01 -1.4386081e+01 -1.4698247e+01 ...  1.7888089e+00
  -2.0646403e+00 -3.7363210e+00]
 [-1.1713762e+01 -1.2796450e+01 -1.0218542e+01 ... -4.0054054e+00
  -2.3940344e+00  4.7361069e+00]
 [ 4.6991000e+00  3.6446545e+00  3.2857232e+00 ...  1.3623142e-01
  -1.0570188e+00 -4.3796725e+00]]"
488,drive/MyDrive/genres_original/country/country.00083.wav,country,"[[-226.43408   -152.89236   -107.9861    ... -161.57568   -132.35544
  -112.28343  ]
 [ 118.015625   102.80182    108.58034   ...  184.40526    153.94882
   139.068    ]
 [ -15.731789   -15.835942   -14.9401045 ...  -41.174377   -38.21692
   -32.039543 ]
 ...
 [   2.3747973  -16.64718    -21.744534  ...   -4.785213    -5.8668785
   -13.408934 ]
 [  13.986172    19.919037    17.362026  ...    6.1801815   16.63317
    16.285038 ]
 [  -3.208882    -3.4205012   -7.634653  ...    5.1986337   -7.658464
   -13.974783 ]]"
489,drive/MyDrive/genres_original/country/country.00088.wav,country,"[[-179.96849    -156.14429    -145.06578    ... -117.04156
  -128.1421     -133.95377   ]
 [ 150.37271     142.81372     127.62992    ...  117.793274
   120.14871     130.53094   ]
 [   0.833384      4.8712354     7.1752644  ...  -14.064693
   -12.296734     -6.129903  ]
 ...
 [  -5.8001733    -6.614651    -11.01811    ...  -13.349165
   -15.157547    -12.457717  ]
 [  15.668676     13.483516     14.867278   ...    1.4404495
     0.29782495    5.3666096 ]
 [  -7.1671305   -14.408083    -21.823832   ...  -21.066216
   -21.358517    -18.33089   ]]"
490,drive/MyDrive/genres_original/country/country.00090.wav,country,"[[ -68.88505    -36.88612    -25.51087   ... -117.14585    -73.6916
   -44.651604 ]
 [  64.23548     57.988396    54.66803   ...  104.37024     99.981804
    91.65566  ]
 [  -6.948168    -1.5689573   -7.369154  ...  -47.812675   -42.18014
   -21.801594 ]
 ...
 [ -23.76812    -27.474075   -28.144497  ...  -36.742455   -20.632149
    -1.788687 ]
 [  10.23085     11.39509      8.906079  ...    9.221402    15.694767
    15.11081  ]
 [  -9.602396    -9.2870865  -11.49446   ...   -9.936506    -5.6479483
     5.788715 ]]"
491,drive/MyDrive/genres_original/country/country.00082.wav,country,"[[-121.330765    -42.861652    -43.111233   ...  -60.57682
   -50.711952    -11.258851  ]
 [  99.377106    102.20613     107.41199    ...  132.12454
   131.86868     101.98117   ]
 [ -12.56311     -17.473957    -18.896328   ...  -26.651527
   -20.72153      -2.9405546 ]
 ...
 [ -27.908012    -22.480423    -23.626297   ...  -34.95935
   -31.109734    -20.323921  ]
 [   3.7646403    14.549643     19.51904    ...    5.225618
    -2.177909     -6.118068  ]
 [  -7.862633     -7.578086     -2.4450517  ...   -9.182962
    -7.0135055     0.88431513]]"
492,drive/MyDrive/genres_original/country/country.00094.wav,country,"[[-170.61609   -148.39607   -130.92432   ...  -46.842533   -46.56901
   -44.20446  ]
 [ 118.69133    105.19308     99.096405  ...  163.10477    164.59518
   171.81944  ]
 [  -2.3876617    1.5809995   -6.234065  ...  -41.9983     -47.062992
   -42.205498 ]
 ...
 [  -3.118043    -6.614298    -9.185366  ...  -15.787351   -16.881649
   -10.0843   ]
 [ -22.166424   -14.474643   -13.54871   ...    6.8355203    4.1185765
     6.557828 ]
 [ -21.296486   -23.663303   -31.762478  ...   -2.8963943   -4.0217175
    -0.9241167]]"
